time,Ar41ActOutletFlowrate,Ar41ActTotal
1393.5546875,2.8298235726878e-08,1.6149210888582e-05
1394.5546875,2.8296530803986e-08,1.6149181256203e-05
1395.5546875,2.8294915501733e-08,1.6149152664754e-05
1396.5546875,2.8293396178099e-08,1.6149125013584e-05
1397.5546875,2.8291978750559e-08,1.6149098196794e-05
1398.5546875,2.8290668666211e-08,1.6149072103747e-05
1398.6796875,2.8268917698879e-08,1.6149071571625e-05
1398.9296875,2.8269642456681e-08,1.6149070218033e-05
1399.4296875,2.8265590908949e-08,1.6149069314055e-05
1399.6796875,2.8253535858944e-08,1.6149071833444e-05
1400.1796875,2.8256952956118e-08,1.61490749257e-05
1401.1796875,2.8276556025248e-08,1.614906091321e-05
1401.6796875,2.8274572710712e-08,1.6149054751119e-05
1402.6796875,2.8287993477621e-08,1.6149028441422e-05
1403.6796875,2.8293375994604e-08,1.6148996254325e-05
1404.6796875,2.829456136075e-08,1.6148962376282e-05
1405.6796875,2.8293354841478e-08,1.61489291832e-05
1406.6796875,2.8291394182931e-08,1.6148897414427e-05
1407.6796875,2.8289566282115e-08,1.6148866927051e-05
1408.6796875,2.8288189835185e-08,1.6148837264465e-05
1409.6796875,2.8287294093569e-08,1.6148807944735e-05
1410.6796875,2.8286805086562e-08,1.6148778562806e-05
1411.6796875,2.8286636267825e-08,1.6148748802236e-05
1412.6796875,2.828671977545e-08,1.6148718415988e-05
1413.6796875,2.8287009336467e-08,1.614868720453e-05
1414.6796875,2.8287473662541e-08,1.6148655000662e-05
1415.6796875,2.8288089310342e-08,1.6148621661525e-05
1416.6796875,2.828883604396e-08,1.6148587065271e-05
1417.6796875,2.8289694797986e-08,1.6148551109769e-05
1418.1796875,2.8279776913112e-08,1.6148537947587e-05
1419.1796875,2.8285754455265e-08,1.6148505090667e-05
1420.1796875,2.8290368480558e-08,1.6148467154211e-05
1421.1796875,2.829403823421e-08,1.6148425102537e-05
1422.1796875,2.8296259701438e-08,1.6148380397276e-05
1423.1796875,2.8297578087556e-08,1.6148333950256e-05
1424.1796875,2.8298524026799e-08,1.6148286141659e-05
1425.1796875,2.82993994914e-08,1.6148237050247e-05
1426.1796875,2.8300327534206e-08,1.6148186632636e-05
1427.1796875,2.8301333682203e-08,1.6148134820647e-05
1428.1796875,2.8302402714069e-08,1.614808156176e-05
1429.1796875,2.8303508594279e-08,1.6148026829674e-05
1430.1796875,2.8304626716781e-08,1.6147970622687e-05
1431.1796875,2.8305736973759e-08,1.6147912959059e-05
1432.1796875,2.8306823121851e-08,1.614785387305e-05
1433.1796875,2.8307871279539e-08,1.6147793412473e-05
1433.6796875,2.8298007655351e-08,1.6147768014061e-05
1434.6796875,2.8303959398561e-08,1.6147710882808e-05
1435.6796875,2.8308411812498e-08,1.6147649003637e-05
1436.6796875,2.8311783496475e-08,1.6147583474127e-05
1437.6796875,2.8313570796869e-08,1.6147515887923e-05
1438.6796875,2.831431857546e-08,1.6147447288438e-05
1439.6796875,2.8314556437701e-08,1.6147378187577e-05
1440.6796875,2.8314585057594e-08,1.6147308796278e-05
1441.6796875,2.8314526482373e-08,1.6147239203492e-05
1442.6796875,2.831440599099e-08,1.6147169472791e-05
1443.6796875,2.8314209186189e-08,1.614709968176e-05
1444.6796875,2.8313912105033e-08,1.6147029931334e-05
1445.1796875,2.8303360822613e-08,1.6147000248148e-05
1446.1796875,2.8307861764009e-08,1.6146936053717e-05
1447.1796875,2.8310786613457e-08,1.6146868684357e-05
1448.1796875,2.8312559626489e-08,1.6146799298246e-05
1449.1796875,2.8312684815819e-08,1.6146729541661e-05
1450.1796875,2.8311714367185e-08,1.6146660502976e-05
1451.1796875,2.8310186150384e-08,1.6146592730761e-05
1452.1796875,2.8308409119351e-08,1.6146526464058e-05
1453.1796875,2.8306514022706e-08,1.614646181113e-05
1454.1796875,2.8304535360211e-08,1.6146398845596e-05
1455.1796875,2.8302468508289e-08,1.614633764534e-05
1456.1796875,2.8300299779001e-08,1.6146278301397e-05
1457.1796875,2.8298018638711e-08,1.6146220914708e-05
1458.1796875,2.8295620651591e-08,1.6146165589986e-05
1459.1796875,2.8293106666741e-08,1.6146112430447e-05
1460.1796875,2.8290481116412e-08,1.6146061534262e-05
1461.1796875,2.8287750598663e-08,1.6146012992436e-05
1462.1796875,2.8284923026281e-08,1.6145966887549e-05
1463.1796875,2.8282007253778e-08,1.6145923292883e-05
1464.1796875,2.8279012951857e-08,1.6145882271644e-05
1465.1796875,2.8275950649194e-08,1.6145843876207e-05
1466.1796875,2.8272831724236e-08,1.6145808147317e-05
1467.1796875,2.8269668375179e-08,1.6145775113354e-05
1468.1796875,2.8266473533096e-08,1.6145744789683e-05
1469.1796875,2.826326073528e-08,1.6145717178132e-05
1470.1796875,2.8260043979051e-08,1.6145692266621e-05
1471.1796875,2.8256837573605e-08,1.614567002894e-05
1472.1796875,2.82536560023e-08,1.6145650424664e-05
1473.1796875,2.8250513801367e-08,1.614563339919e-05
1474.1796875,2.8247425469301e-08,1.6145618883872e-05
1475.1796875,2.8244405321945e-08,1.6145606796254e-05
1476.1796875,2.8241467507567e-08,1.6145597040381e-05
1477.1796875,2.8238625875802e-08,1.6145589507138e-05
1478.1796875,2.8235893933193e-08,1.6145584074689e-05
1479.1796875,2.8233284785496e-08,1.614558060895e-05
1480.1796875,2.8230811082446e-08,1.6145578964121e-05
1481.1796875,2.8228484964327e-08,1.6145578983266e-05
1482.1796875,2.822631801024e-08,1.6145580498937e-05
1483.1796875,2.8224321188307e-08,1.6145583333853e-05
1484.1796875,2.822250480821e-08,1.614558730161e-05
1485.1796875,2.8220878476446e-08,1.6145592207439e-05
1486.1796875,2.8219451054584e-08,1.6145597848997e-05
1487.1796875,2.8218230625786e-08,1.6145604017196e-05
1488.1796875,2.8217224439985e-08,1.6145610497052e-05
1489.1796875,2.8216438908203e-08,1.6145617068573e-05
1489.6796875,2.8205736998306e-08,1.6145625512508e-05
1490.6796875,2.8210268404748e-08,1.6145637108316e-05
1491.6796875,2.8213601583117e-08,1.6145644692983e-05
1492.6796875,2.8216175472397e-08,1.6145649040293e-05
1493.6796875,2.8217499011502e-08,1.6145651409625e-05
1494.6796875,2.8218126871017e-08,1.6145652502465e-05
1495.6796875,2.8218598317314e-08,1.6145652481407e-05
1496.6796875,2.8219222345812e-08,1.6145651201986e-05
1497.6796875,2.8220127839911e-08,1.6145648393216e-05
1498.6796875,2.8221345194046e-08,1.6145643755934e-05
1499.1796875,2.821166065839e-08,1.6145646108975e-05
1500.1796875,2.8218295955625e-08,1.614564352062e-05
1501.1796875,2.8223774130652e-08,1.6145634890526e-05
1502.1796875,2.8228504649913e-08,1.6145620993696e-05
1503.1796875,2.8231976219221e-08,1.614560311091e-05
1504.1796875,2.8234729553321e-08,1.6145581978521e-05
1505.1796875,2.8237292026994e-08,1.6145557805706e-05
1506.1796875,2.8239962093886e-08,1.6145530504797e-05
1507.1796875,2.8242858509999e-08,1.6145499871297e-05
1508.1796875,2.8246001853475e-08,1.6145465681845e-05
1509.1796875,2.8249371668105e-08,1.6145427734922e-05
1510.1796875,2.8252936736592e-08,1.6145385861316e-05
1511.1796875,2.8256667537828e-08,1.614533992221e-05
1512.1796875,2.8260539366159e-08,1.6145289804172e-05
1513.1796875,2.8264531685686e-08,1.6145235414893e-05
1514.1796875,2.8268626500043e-08,1.6145176680496e-05
1515.1796875,2.8272807009354e-08,1.6145113544238e-05
1516.1796875,2.8277056851507e-08,1.6145045965999e-05
1517.1796875,2.8281359763213e-08,1.6144973922044e-05
1518.1796875,2.8285699555621e-08,1.614489740486e-05
1519.1796875,2.8290060205217e-08,1.6144816422883e-05
1520.1796875,2.8294425958499e-08,1.6144731000136e-05
1521.1796875,2.8298781401188e-08,1.6144641175784e-05
1522.1796875,2.83031114822e-08,1.6144547003686e-05
1523.1796875,2.8307401503644e-08,1.6144448551945e-05
1524.1796875,2.8311637094909e-08,1.6144345902495e-05
1525.1796875,2.8315804187256e-08,1.6144239150714e-05
1526.1796875,2.8319889021085e-08,1.6144128405049e-05
1527.1796875,2.8323878079455e-08,1.6144013786642e-05
1528.1796875,2.8327758160337e-08,1.6143895428969e-05
1529.1796875,2.8331516456254e-08,1.6143773477408e-05
1530.1796875,2.8335140522775e-08,1.6143648088748e-05
1531.1796875,2.8338618356878e-08,1.6143519430699e-05
1532.1796875,2.8341938451165e-08,1.6143387681331e-05
1533.1796875,2.8345089848349e-08,1.6143253028463e-05
1534.1796875,2.8348062193799e-08,1.6143115669002e-05
1535.1796875,2.8350845784829e-08,1.6142975808238e-05
1536.1796875,2.8353431615977e-08,1.6142833659104e-05
1536.6796875,2.8344284258234e-08,1.6142767214801e-05
1537.1796875,2.8338758289179e-08,1.6142703557419e-05
1537.6796875,2.8335053423312e-08,1.614264177888e-05
1538.6796875,2.8349922471778e-08,1.6142503633101e-05
1539.6796875,2.8360621165951e-08,1.6142355173099e-05
1540.6796875,2.8366836757537e-08,1.6142200901015e-05
1541.6796875,2.8369412758683e-08,1.6142044458479e-05
1542.6796875,2.8370059864579e-08,1.6141887768618e-05
1543.6796875,2.8369939122878e-08,1.6141731592463e-05
1544.6796875,2.8369603486689e-08,1.6141576138996e-05
1545.6796875,2.8369233367008e-08,1.6141421437849e-05
1546.6796875,2.8368836939261e-08,1.6141267510875e-05
1547.6796875,2.8368366408422e-08,1.6141114427442e-05
1548.6796875,2.836777095041e-08,1.614096230701e-05
1549.6796875,2.8367013811081e-08,1.6140811304788e-05
1550.6796875,2.8366073178659e-08,1.6140661596665e-05
1551.6796875,2.8364937873151e-08,1.614051336852e-05
1552.6796875,2.8363602898736e-08,1.614036681003e-05
1553.6796875,2.8362066493853e-08,1.6140222111432e-05
1554.6796875,2.8360328716584e-08,1.6140079461718e-05
1555.6796875,2.8358391050486e-08,1.6139939047225e-05
1556.6796875,2.8356256522154e-08,1.6139801050128e-05
1557.6796875,2.835392985381e-08,1.6139665646763e-05
1558.6796875,2.8351417577776e-08,1.6139533005883e-05
1559.6796875,2.8348727956744e-08,1.6139403286976e-05
1560.6796875,2.8345870772038e-08,1.613927663882e-05
1561.6796875,2.8342857031595e-08,1.613915319833e-05
1562.6796875,2.8339698656894e-08,1.6139033089723e-05
1563.6796875,2.8336408192901e-08,1.6138916423982e-05
1564.6796875,2.8332998565972e-08,1.6138803298558e-05
1565.6796875,2.8329482899183e-08,1.6138693797258e-05
1566.6796875,2.8325874378633e-08,1.6138587990272e-05
1567.6796875,2.8322186156477e-08,1.6138485934285e-05
1568.6796875,2.8318431291594e-08,1.6138387672659e-05
1569.6796875,2.831462271983e-08,1.6138293235641e-05
1570.6796875,2.8310773230386e-08,1.6138202640591e-05
1570.9296875,2.8294213901179e-08,1.6138184137498e-05
1571.4296875,2.8289950556762e-08,1.6138149158033e-05
1572.4296875,2.8294202179093e-08,1.6138074845606e-05
1573.4296875,2.8297687035831e-08,1.6137997001074e-05
1574.4296875,2.8298385701235e-08,1.6137918400356e-05
1574.6796875,2.8282726434652e-08,1.6137902667876e-05
1574.9296875,2.8275437621544e-08,1.6137888718463e-05
1575.4296875,2.8271661980879e-08,1.613786260076e-05
1576.4296875,2.8280077044509e-08,1.6137801802311e-05
1577.4296875,2.8286031215702e-08,1.6137734953439e-05
1578.4296875,2.8287300039023e-08,1.6137666724295e-05
1579.4296875,2.8284700969093e-08,1.6137600953075e-05
1580.4296875,2.8280251546147e-08,1.6137539454517e-05
1581.4296875,2.8275324401756e-08,1.6137482672136e-05
1582.4296875,2.8270571429678e-08,1.6137430402076e-05
1583.4296875,2.8266204208295e-08,1.6137382232619e-05
1584.4296875,2.8262231714923e-08,1.6137337746477e-05
1585.4296875,2.825859713509e-08,1.6137296585655e-05
1586.4296875,2.8255240341023e-08,1.61372584542e-05
1587.4296875,2.8252117923707e-08,1.613722310115e-05
1588.4296875,2.824920389724e-08,1.6137190302912e-05
1589.4296875,2.8246484416875e-08,1.6137159851074e-05
1590.4296875,2.8243952254501e-08,1.6137131545721e-05
1591.4296875,2.8241603212993e-08,1.6137105192379e-05
1592.4296875,2.8239434399013e-08,1.613708060069e-05
1593.4296875,2.8237443734407e-08,1.6137057583575e-05
1594.4296875,2.8235630037013e-08,1.6137035956321e-05
1595.4296875,2.8233993204655e-08,1.6137015535491e-05
1596.4296875,2.8232534266702e-08,1.6136996137792e-05
1597.4296875,2.8231255241936e-08,1.6136977579086e-05
1598.4296875,2.8230158840968e-08,1.6136959673708e-05
1599.4296875,2.8229248089029e-08,1.613694223416e-05
1600.4296875,2.8228525942862e-08,1.6136925071192e-05
1601.4296875,2.8227994954472e-08,1.613690799421e-05
1602.4296875,2.8227657009315e-08,1.6136890811944e-05
1602.5546875,2.8206028087567e-08,1.6136891380656e-05
1602.8046875,2.8207018275797e-08,1.6136892171504e-05
1603.3046875,2.8203488258789e-08,1.6136895332592e-05
1604.3046875,2.8214872039158e-08,1.6136889799172e-05
1605.3046875,2.8225415117944e-08,1.6136873332077e-05
1606.3046875,2.8231728114514e-08,1.6136850181698e-05
1607.3046875,2.8234184065804e-08,1.6136824210055e-05
1608.3046875,2.8234698359775e-08,1.6136797356303e-05
1609.3046875,2.8234659681392e-08,1.6136770171416e-05
1610.3046875,2.823475894334e-08,1.6136742519138e-05
1611.3046875,2.8235236367344e-08,1.6136714026792e-05
1611.8046875,2.8225210933947e-08,1.6136704684087e-05
1612.8046875,2.8231253134511e-08,1.6136679537149e-05
1613.8046875,2.8236169482747e-08,1.6136649144889e-05
1614.8046875,2.8240330043072e-08,1.6136614285174e-05
1615.8046875,2.8243195942721e-08,1.6136576268911e-05
1616.8046875,2.8245290663705e-08,1.6136535879797e-05
1617.8046875,2.8247132084462e-08,1.6136493383211e-05
1618.8046875,2.8249012698317e-08,1.613644875332e-05
1619.8046875,2.8251046893077e-08,1.6136401851417e-05
1620.8046875,2.8253251586923e-08,1.6136352523162e-05
1621.8046875,2.8255603291916e-08,1.6136300638636e-05
1622.8046875,2.8258068672558e-08,1.6136246101892e-05
1623.8046875,2.8260617329911e-08,1.6136188847789e-05
1624.8046875,2.8263225146674e-08,1.6136128835543e-05
1625.8046875,2.8265873653399e-08,1.6136066042971e-05
1626.8046875,2.8268548298274e-08,1.6136000462472e-05
1627.8046875,2.8271236915463e-08,1.6135932098579e-05
1628.8046875,2.8273928684511e-08,1.6135860966539e-05
1629.8046875,2.8276613581678e-08,1.6135787091456e-05
1630.8046875,2.8279282147468e-08,1.6135710507665e-05
1631.8046875,2.8281925415069e-08,1.6135631258186e-05
1632.3046875,2.8272862916598e-08,1.6135596141748e-05
1632.8046875,2.8267466167607e-08,1.6135563668573e-05
1633.8046875,2.8278732810953e-08,1.6135487404219e-05
1634.8046875,2.8287962630925e-08,1.6135401962952e-05
1635.0546875,2.8274664409495e-08,1.6135383937777e-05
1635.5546875,2.8275914928144e-08,1.6135347183384e-05
1636.0546875,2.8272928265626e-08,1.6135311897198e-05
1637.0546875,2.8289089824939e-08,1.6135225214818e-05
1638.0546875,2.8300383965723e-08,1.6135127389726e-05
1639.0546875,2.8306793446944e-08,1.6135023324589e-05
1639.5546875,2.829839559548e-08,1.6134975514689e-05
1640.5546875,2.830485520462e-08,1.6134873535959e-05
1641.0546875,2.8296827518606e-08,1.6134826584003e-05
1641.5546875,2.829254517153e-08,1.6134781763946e-05
1642.5546875,2.8304155270105e-08,1.6134680638117e-05
1643.5546875,2.8312333108334e-08,1.6134571549272e-05
1644.5546875,2.831715184404e-08,1.6134457869393e-05
1645.5546875,2.8319142779077e-08,1.6134342427223e-05
1646.5546875,2.8319699035768e-08,1.6134226653226e-05
1647.0546875,2.8309386303793e-08,1.6134173958552e-05
1648.0546875,2.8314378697356e-08,1.6134063725356e-05
1649.0546875,2.8318051916069e-08,1.61339500451e-05
1650.0546875,2.8320854738087e-08,1.613383379755e-05
1651.0546875,2.8322242307737e-08,1.6133716401115e-05
1652.0546875,2.8322706460239e-08,1.6133598777812e-05
1652.5546875,2.831239900213e-08,1.6133545159331e-05
1653.0546875,2.8305676967213e-08,1.6133494906579e-05
1654.0546875,2.8314231069477e-08,1.6133386015295e-05
1655.0546875,2.83207598685e-08,1.6133270848893e-05
1656.0546875,2.8324552854671e-08,1.6133152152958e-05
1657.0546875,2.8325638891689e-08,1.613303263138e-05
1658.0546875,2.8325191244208e-08,1.6132913807915e-05
1659.0546875,2.8324116212147e-08,1.6132796298998e-05
1660.0546875,2.8322880927275e-08,1.6132680254622e-05
1661.0546875,2.8321658560504e-08,1.6132565652801e-05
1661.5546875,2.8310684019703e-08,1.61325138736e-05
1662.0546875,2.8303402583514e-08,1.613246573422e-05
1663.0546875,2.8310953164636e-08,1.6132362045587e-05
1664.0546875,2.8316484227964e-08,1.6132253046285e-05
1665.0546875,2.8319264424633e-08,1.6132141490955e-05
1666.0546875,2.8319335198813e-08,1.6132030079883e-05
1667.0546875,2.8317890317304e-08,1.6131920312782e-05
1668.0546875,2.8315853916007e-08,1.6131812764606e-05
1669.0546875,2.8313705251222e-08,1.613170753197e-05
1670.0546875,2.8311624461373e-08,1.6131604532929e-05
1671.0546875,2.8309642858934e-08,1.6131503655416e-05
1672.0546875,2.8307736980669e-08,1.6131404811549e-05
1673.0546875,2.8305874484476e-08,1.6131307946172e-05
1674.0546875,2.8304030925135e-08,1.6131213028755e-05
1675.0546875,2.8302192403051e-08,1.6131120042755e-05
1675.5546875,2.8290903111804e-08,1.6131079196673e-05
1676.0546875,2.8283295733954e-08,1.6131042120816e-05
1677.0546875,2.829015930509e-08,1.6130961112358e-05
1677.5546875,2.8282935714182e-08,1.613092422062e-05
1678.5546875,2.8291703209312e-08,1.6130841688058e-05
1679.5546875,2.8295692503821e-08,1.6130755255268e-05
1680.5546875,2.8296650700247e-08,1.6130667944558e-05
1681.5546875,2.8295293786387e-08,1.6130582053378e-05
1682.0546875,2.8283822878401e-08,1.6130544836753e-05
1683.0546875,2.8286082931863e-08,1.6130468104425e-05
1684.0546875,2.8286914817233e-08,1.613039056116e-05
1685.0546875,2.8286946864428e-08,1.6130312999617e-05
1686.0546875,2.8285713830427e-08,1.6130236672616e-05
1686.5546875,2.8274458282678e-08,1.6130204116075e-05
1687.5546875,2.8277249021624e-08,1.6130136120566e-05
1688.5546875,2.8278555778631e-08,1.6130066790368e-05
1689.5546875,2.8278983942473e-08,1.6129996999789e-05
1690.5546875,2.8278090995556e-08,1.61299280601e-05
1691.5546875,2.8276427394724e-08,1.6129860729247e-05
1692.5546875,2.8274510503364e-08,1.6129795247359e-05
1693.5546875,2.8272628096394e-08,1.6129731568173e-05
1694.5546875,2.8270893871088e-08,1.6129669533392e-05
1695.5546875,2.8269329441485e-08,1.6129608964556e-05
1696.0546875,2.8258222526848e-08,1.6129584188475e-05
1696.5546875,2.8250836970232e-08,1.6129563024819e-05
1697.0546875,2.8245354015673e-08,1.6129544522285e-05
1698.0546875,2.8256926055465e-08,1.6129495780235e-05
1698.5546875,2.8251601065309e-08,1.6129474031598e-05
1699.0546875,2.8249112554368e-08,1.6129453456196e-05
1700.0546875,2.8260828275002e-08,1.6129400460353e-05
1700.5546875,2.8254863895166e-08,1.6129376911453e-05
1701.5546875,2.8264092725507e-08,1.6129320461656e-05
1702.5546875,2.8267972594893e-08,1.6129260074617e-05
1703.5546875,2.826892897766e-08,1.6129198663828e-05
1704.5546875,2.8267888026647e-08,1.6129138211237e-05
1705.5546875,2.8266076930599e-08,1.6129079470927e-05
1706.5546875,2.8264245109422e-08,1.6129022450747e-05
1707.5546875,2.826270069202e-08,1.6128966853752e-05
1708.5546875,2.8261505839021e-08,1.612891232399e-05
1709.5546875,2.8260622770005e-08,1.6128858545641e-05
1710.5546875,2.8259990523701e-08,1.6128805265547e-05
1711.5546875,2.825955521731e-08,1.6128752285693e-05
1712.5546875,2.8259276702944e-08,1.6128699449184e-05
1713.5546875,2.8259126200206e-08,1.6128646628694e-05
1714.5546875,2.8259082201075e-08,1.6128593719061e-05
1715.5546875,2.825912737912e-08,1.6128540632993e-05
1716.5546875,2.8259246966396e-08,1.6128487298422e-05
1717.5546875,2.8259428184911e-08,1.6128433656425e-05
1718.5546875,2.8259660183039e-08,1.6128379659229e-05
1719.5546875,2.8259934070907e-08,1.6128325268192e-05
1720.5546875,2.8260242848522e-08,1.6128270451866e-05
1721.5546875,2.8260581174936e-08,1.6128215184304e-05
1722.5546875,2.8260945017709e-08,1.6128159443723e-05
1723.5546875,2.8261331252675e-08,1.6128103211576e-05
1724.5546875,2.8261737280445e-08,1.6128046472009e-05
1725.5546875,2.8262160705108e-08,1.6127989211645e-05
1726.5546875,2.8262599096397e-08,1.6127931419594e-05
1727.5546875,2.8263049836816e-08,1.6127873087632e-05
1728.5546875,2.8263510042567e-08,1.6127814210442e-05
1729.5546875,2.8263976541459e-08,1.6127754785882e-05
1730.5546875,2.8264445890193e-08,1.6127694815236e-05
1731.5546875,2.8264914416068e-08,1.612763430342e-05
1732.5546875,2.826537827192e-08,1.6127573259131e-05
1733.5546875,2.8265833495762e-08,1.6127511694936e-05
