material,group in,group out,legendre,nuclide,mean,std. dev.
8,9,25,P0,total,0.0,0.0
8,9,25,P1,total,0.0,0.0
8,10,1,P0,total,0.0,0.0
8,10,1,P1,total,0.0,0.0
8,10,2,P0,total,0.0,0.0
8,10,2,P1,total,0.0,0.0
8,10,3,P0,total,0.0,0.0
8,10,3,P1,total,0.0,0.0
8,10,4,P0,total,0.0,0.0
8,10,4,P1,total,0.0,0.0
8,10,5,P0,total,0.0,0.0
8,10,5,P1,total,0.0,0.0
8,10,6,P0,total,0.0,0.0
8,10,6,P1,total,0.0,0.0
8,10,7,P0,total,0.0,0.0
8,10,7,P1,total,0.0,0.0
8,10,8,P0,total,0.0,0.0
8,10,8,P1,total,0.0,0.0
8,10,9,P0,total,0.0,0.0
8,10,9,P1,total,0.0,0.0
8,10,10,P0,total,0.25497488313086103,0.0012830787040213607
8,10,10,P1,total,0.1464974484080046,0.0007600828932198077
8,10,11,P0,total,0.05583814938668501,0.0002974388578521631
8,10,11,P1,total,0.024885020329648767,0.00013919607294811019
8,10,12,P0,total,0.002507796978167044,3.941072807528452e-05
8,10,12,P1,total,0.0004943190433288224,8.508382102938356e-06
8,10,13,P0,total,0.0024124887794718577,3.777695456411966e-05
8,10,13,P1,total,0.000340513603767371,5.7402269294778065e-06
8,10,14,P0,total,0.0008090366411966237,1.858642971448353e-05
8,10,14,P1,total,7.846918415919077e-05,2.380803835509037e-06
8,10,15,P0,total,0.00028538307222933097,1.1783565633065421e-05
8,10,15,P1,total,2.0132215637771192e-05,1.3741791053735356e-06
8,10,16,P0,total,2.111943039268292e-05,4.0661731033072736e-06
8,10,16,P1,total,9.889362121881633e-07,5.193377310638633e-07
8,10,17,P0,total,2.7076192811131966e-05,3.888469251984137e-06
8,10,17,P1,total,2.0546708814140184e-06,5.133420197829906e-07
8,10,18,P0,total,1.462114411801126e-05,2.7603428816997903e-06
8,10,18,P1,total,6.682439098452511e-07,2.73464535522147e-07
8,10,19,P0,total,0.0001375470594805504,9.332196640697244e-06
8,10,19,P1,total,9.41547623752625e-06,1.2165883964130151e-06
8,10,20,P0,total,0.00010505562810719199,8.223875168573117e-06
8,10,20,P1,total,8.283047088542718e-06,1.2979240759019409e-06
8,10,21,P0,total,2.274400196135085e-05,3.283246771520067e-06
8,10,21,P1,total,1.302817833519353e-07,7.009411715898319e-07
8,10,22,P0,total,5.523543333470919e-05,5.336703197633424e-06
8,10,22,P1,total,3.834776034211261e-06,1.480431776788145e-06
8,10,23,P0,total,3.6282098366916835e-05,4.559768562684225e-06
8,10,23,P1,total,8.213112487847291e-08,1.4781779434779231e-06
8,10,24,P0,total,1.0288953268230151e-05,2.270031003167234e-06
8,10,24,P1,total,1.5621806035468497e-06,1.0631720334935067e-06
8,10,25,P0,total,1.0830477124452789e-05,2.434411537626536e-06
8,10,25,P1,total,1.8257664518764702e-06,1.1407418453094224e-06
8,11,1,P0,total,0.0,0.0
8,11,1,P1,total,0.0,0.0
8,11,2,P0,total,0.0,0.0
8,11,2,P1,total,0.0,0.0
8,11,3,P0,total,0.0,0.0
8,11,3,P1,total,0.0,0.0
8,11,4,P0,total,0.0,0.0
8,11,4,P1,total,0.0,0.0
8,11,5,P0,total,0.0,0.0
8,11,5,P1,total,0.0,0.0
8,11,6,P0,total,0.0,0.0
8,11,6,P1,total,0.0,0.0
8,11,7,P0,total,0.0,0.0
8,11,7,P1,total,0.0,0.0
8,11,8,P0,total,0.0,0.0
8,11,8,P1,total,0.0,0.0
8,11,9,P0,total,0.0,0.0
8,11,9,P1,total,0.0,0.0
8,11,10,P0,total,0.0,0.0
8,11,10,P1,total,0.0,0.0
8,11,11,P0,total,0.21933888428263848,0.0016294321174045803
8,11,11,P1,total,0.12931834216785623,0.001009402800641881
8,11,12,P0,total,0.040618755577724854,0.0003461028503308849
8,11,12,P1,total,0.022322107387834602,0.0002037491027869808
8,11,13,P0,total,0.03569797242830491,0.0003169521052799813
8,11,13,P1,total,0.016429643060294635,0.00014906968002551484
8,11,14,P0,total,0.013115876968997638,0.00015999140532703168
8,11,14,P1,total,0.003915233056412775,4.957155724171609e-05
8,11,15,P0,total,0.004395030013358045,8.347410960213288e-05
8,11,15,P1,total,0.0009369032609199276,1.9527964459251006e-05
8,11,16,P0,total,0.0003154518816371461,2.2039690501559373e-05
8,11,16,P1,total,5.560845187477351e-05,4.6631434781537355e-06
8,11,17,P0,total,0.0004765053739497823,2.5494970269511498e-05
8,11,17,P1,total,8.587021259679937e-05,5.0926408689171255e-06
8,11,18,P0,total,0.00033408617000389734,1.9540923225388387e-05
8,11,18,P1,total,5.960388470664903e-05,4.223675429052982e-06
8,11,19,P0,total,0.00207106804990464,5.701487247499139e-05
8,11,19,P1,total,0.0003245850918142399,1.0947120681316452e-05
8,11,20,P0,total,0.0016291692114931108,4.475086606659825e-05
8,11,20,P1,total,0.00019497839873649166,8.127157804478974e-06
8,11,21,P0,total,0.0004418988384115299,2.131746256820666e-05
8,11,21,P1,total,5.2320994173903345e-05,5.731172674143004e-06
8,11,22,P0,total,0.0008664944090539334,3.344513533132392e-05
8,11,22,P1,total,6.64165323466454e-05,9.174436772714239e-06
8,11,23,P0,total,0.0004951396623165337,2.5005530463846567e-05
8,11,23,P1,total,2.119288631121649e-05,9.30689644951558e-06
8,11,24,P0,total,0.00017702573948413675,1.5530379129722525e-05
8,11,24,P1,total,2.016257047032703e-06,7.022512973501603e-06
8,11,25,P0,total,0.00011313675079813256,1.0951737185654464e-05
8,11,25,P1,total,1.6594236832817223e-06,6.278180109450563e-06
8,12,1,P0,total,0.0,0.0
8,12,1,P1,total,0.0,0.0
8,12,2,P0,total,0.0,0.0
8,12,2,P1,total,0.0,0.0
8,12,3,P0,total,0.0,0.0
8,12,3,P1,total,0.0,0.0
8,12,4,P0,total,0.0,0.0
8,12,4,P1,total,0.0,0.0
